SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,ClosingPrice,factor,Rate,TradeQuantity,SettleQuantity,TradeMarketValue,SettleMarketValue,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL,YTDUnrealizedPL,YTDRealizedPL,YTDCouponInterest,YTDFundingInterest,YTDTotalPL
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AKKF2,BKSF415,FEDERAL HOME LOAN BANKS 0.270% 03/28/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0000,0.0000,0.0000,135.0000,0.0000,135.0000,0.0000,0.0000,135.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AKML7,BKSF5R8,FEDERAL HOME LOAN BANKS 0.800% 10/29/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,0.0000,0.0000,700.0000,0.0000,700.0000,0.0000,0.0000,700.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AKPD2,BKSF7R2,FEDERAL HOME LOAN BANKS 1.310% 01/28/31,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,384.0000,0.0000,0.0000,384.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AL5A8,BMXSQ51,FEDERAL HOME LOAN BANKS 0.900% 02/26/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,289.0000,0.0000,0.0000,289.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ALBE3,BMXSFY3,FEDERAL HOME LOAN BANKS 0.500% 09/10/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,336.0000,0.0000,0.0000,336.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ALDT8,BMXSJ85,FEDERAL HOME LOAN BANKS 2.200% 03/04/36,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,640.0000,0.0000,0.0000,640.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ALDY7,BMXSJG3,FEDERAL HOME LOAN BANKS 1.250% 08/23/28,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ALG40,BMXSLN4,FEDERAL HOME LOAN BANKS 0.500% 03/13/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.8000,0.0000,0.0000,226.8000,0.0000,226.8000,0.0000,0.0000,226.8000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ALZE7,BJP2FN1,FEDERAL HOME LOAN BANKS 1.350% 04/29/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,630.0000,0.0000,0.0000,630.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMEP3,BJP5MY0,FEDERAL HOME LOAN BANKS 0.400% 05/24/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,0.0000,0.0000,170.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMNJ7,BMC26Y3,FEDERAL HOME LOAN BANKS 1.930% 06/09/31,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.7500,0.0000,0.0000,200.7500
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMU75,BMD0WC6,FEDERAL HOME LOAN BANKS 1.000% 06/26/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000,0.0000,0.0000,600.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMUU4,BMC2JH7,FEDERAL HOME LOAN BANKS 1.000% 09/30/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,920.0000,0.0000,0.0000,920.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMVW9,BMC2BK4,FEDERAL HOME LOAN BANKS 0.440% 09/23/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2312.0000,0.0000,0.0000,2312.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMW99,BMC2RJ5,FEDERAL HOME LOAN BANKS VAR 06/30/25 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1020.0000,0.0000,0.0000,1020.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AMWR9,BMC2BM6,FEDERAL HOME LOAN BANKS 0.500% 09/23/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3200.0000,0.0000,0.0000,3200.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AN4L1,BMC3237,FEDERAL HOME LOAN BANKS 0.625% 10/15/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,92.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANB66,BMC37S7,FEDERAL HOME LOAN BANKS VAR 07/29/26 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,945.7500,0.0000,0.0000,945.7500
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AND98,BMC3KW2,FEDERAL HOME LOAN BANKS VAR 07/29/26 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.0000,0.0000,0.0000,390.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANEP1,BMC3N90,FEDERAL HOME LOAN BANKS VAR 08/18/26 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,0.0000,0.0000,160.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANGG9,BMC3MQ0,FEDERAL HOME LOAN BANKS 0.750% 08/12/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.2000,0.0000,0.0000,174.2000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANM56,BMTMVJ6,FEDERAL HOME LOAN BANKS 1.050% 08/27/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,840.0000,0.0000,0.0000,840.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANQZ6,BMTMSV7,FEDERAL HOME LOAN BANKS 1.650% 08/25/31,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ANRS1,BMHNHM6,FEDERAL HOME LOAN BANKS 1.050% 09/14/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,744.0000,0.0000,0.0000,744.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AP2R5,BPSNY36,FEDERAL HOME LOAN BANKS VAR 09/30/27 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,310.0000,0.0000,0.0000,310.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APAC9,BPSRF35,FEDERAL HOME LOAN BANKS 1.020% 10/14/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1475.0000,0.0000,0.0000,1475.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APD69,BMW9LX8,FEDERAL HOME LOAN BANKS 1.800% 10/06/31,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,676.0000,0.0000,0.0000,676.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APDL6,BMW9KY2,FEDERAL HOME LOAN BANKS 0.800% 06/30/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3753.6000,0.0000,0.0000,3753.6000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APGN9,BPSRM90,FEDERAL HOME LOAN BANKS 1.150% 10/28/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1091.4500,0.0000,0.0000,1091.4500
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APKJ3,BPSRNW0,FEDERAL HOME LOAN BANKS VAR 10/28/26 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,375.0000,0.0000,0.0000,375.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APUV5,BN4FHC2,FEDERAL HOME LOAN BANKS 0.650% 02/23/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250.5000,0.0000,0.0000,250.5000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APV51,BN4FPJ5,FEDERAL HOME LOAN BANKS VAR 11/24/26 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,912.5000,0.0000,0.0000,912.5000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130APVW2,BN4FRR7,FEDERAL HOME LOAN BANKS 1.010% 11/25/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,0.0000,0.0000,160.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQ2E2,BMVVQD0,FEDERAL HOME LOAN BANKS 1.000% 09/17/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3740.0000,0.0000,0.0000,3740.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQ4B6,BMFC9Q3,FEDERAL HOME LOAN BANKS 1.200% 12/23/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,305.0000,0.0000,0.0000,305.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQ5G4,BPTL6Y4,FEDERAL HOME LOAN BANKS 0.800% 03/28/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,150.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQF57,BLFGWH0,FEDERAL HOME LOAN BANKS 0.625% 12/22/23,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1566.0000,0.0000,0.0000,1566.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQKX0,BPV8858,FEDERAL HOME LOAN BANKS 2.000% 07/27/29,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,530.0000,0.0000,0.0000,530.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQRB1,BN6JZ17,FEDERAL HOME LOAN BANKS VAR 02/18/27 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,120.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQRH8,BN6K156,FEDERAL HOME LOAN BANKS 2.000% 02/25/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1240.0000,0.0000,0.0000,1240.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AQYA5,BN6K4M4,FEDERAL HOME LOAN BANKS 2.250% 02/24/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,0.0000,0.0000,170.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AR2L4,BNKLYF6,FEDERAL HOME LOAN BANKS VAR 12/10/24 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.0000,0.0000,0.0000,280.0000,0.0000,280.0000,0.0000,0.0000,280.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARPG0,BMVX9X7,FEDERAL HOME LOAN BANKS VAR 04/28/27 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000,0.0000,0.0000,750.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARQR5,,FEDERAL HOME LOAN BANKS 4.500% 04/21/42,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1860.0000,0.0000,0.0000,1860.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARTC5,BM993L3,FEDERAL HOME LOAN BANKS VAR 05/17/27 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0000,0.0000,0.0000,125.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARVR9,BNRM1P1,FEDERAL HOME LOAN BANKS 3.500% 05/19/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1505.6000,0.0000,0.0000,1505.6000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARWT4,BM990Z6,FEDERAL HOME LOAN BANKS 3.750% 11/16/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000,0.0000,300.0000,0.0000,0.0000,300.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARYU9,BKPQLC1,FEDERAL HOME LOAN BANKS 3.000% 02/23/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,120.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ARZ53,BMYTTX2,FEDERAL HOME LOAN BANKS VAR 05/26/27 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000,0.0000,0.0000,600.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASEE5,BPVBBW5,FEDERAL HOME LOAN BANKS 3.500% 09/30/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,756.0000,0.0000,0.0000,756.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASEH8,BPVB9M1,FEDERAL HOME LOAN BANKS VAR 06/30/25 ; STEP UP,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,150.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASFQ7,BNYFKJ0,FEDERAL HOME LOAN BANKS 4.000% 06/29/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,385.0000,0.0000,0.0000,385.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASN54,BP0BS47,FEDERAL HOME LOAN BANKS 4.000% 07/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,240.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASPQ6,BP0PRN1,FEDERAL HOME LOAN BANKS 4.050% 07/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASV22,BPCVSR8,FEDERAL HOME LOAN BANKS 3.750% 08/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,0.0000,0.0000,225.0000
10/20/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASWQ8,BPCVZT9,FEDERAL HOME LOAN BANKS 4.000% 08/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.0000,0.0000,0.0000,320.0000
